#
#
# US Geological Survey
# retrieved: 2022-01-20 14:41:31 EST
# URL: https://nwis.waterdata.usgs.gov/nwis/inventory
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  district_cd     -- District code
#  state_cd        -- State code
#  county_cd       -- County code
#
#
# query started 2022-01-20 14:41:31 EST
#
# there are 30818 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	site_tp_cd	district_cd	state_cd	county_cd
USGS	01376800	HACKENSACK RIVER AT WEST NYACK NY	ST	36	36	087
USGS	01376842	NAURAUSHAUN BROOK AT NANUET NY	ST	36	36	087
USGS	01376850	NAURAUSHAUN BROOK AT NAURAUSHAUN NY	ST	36	36	087
USGS	01376855	NAURAUSHAUN BROOK AT PEARL RIVER NY	ST	36	36	087
USGS	0137685505	NAURAUSHAM BROOK AT MOUTH AT NAURAUSHAM NY	ST	36	36	087
USGS	01376900	HACKENSACK RIVER AT NAURAUSHAUN NY	ST	36	36	087
USGS	01376905	HACKENSACK RIVER NEAR ORANGEBURG NY	ST	36	36	087
USGS	01376970	Hackensack R at Old Tappan NJ	ST	34	34	003
USGS	01377000	Hackensack River at Rivervale NJ	ST	34	34	003
USGS	01377180	PASCACK BROOK AT SPRING VALLEY NY	ST	36	36	087
USGS	01377196	PASCACK BK TRIB AT ERIE RR AT SPRING VALLEY NY	ST	36	36	087
USGS	01377200	PASCACK BROOK TRIB AT SPRING VALLEY NY	ST	36	36	087
USGS	01377260	PASCACK BROOK NEAR PEARL RIVER NY	ST	36	36	087
USGS	01377300	PASCACK BROOK AT PEARL RIVER NY	ST	36	36	087
USGS	01377358	Pascack Bk 1600 ft above Grand Ave at Montvale  NJ	ST	34	34	003
USGS	01377360	Pascack Brook at Montvale NJ	ST	34	34	003
USGS	01377370	Pascack Brook at Park Ridge NJ	ST	34	34	003
USGS	01377440	Bear Brook at Park Ridge NJ	ST	34	34	003
USGS	01377451	Pascack Bk at Woodcliff Lk outlet at Hillsdale NJ	ST	34	34	003
USGS	01377460	Pascack Brook at Hillsdale NJ	ST	34	34	003
USGS	01377463	Pascack Brook at Westwood Ave at Westwood NJ	ST	34	34	003
USGS	01377464	Pascack Brook at Bryant Place at Westwood NJ	ST	34	34	003
USGS	01377475	Musquapsink Brook near Westwood NJ	ST	34	34	003
USGS	01377490	Musquapsink Brook at Westwood NJ	ST	34	34	003
USGS	01377499	Musquapsink Brook at River Vale NJ	ST	34	34	003
USGS	01377500	Pascack Brook at Westwood NJ	ST	34	34	003
USGS	01377850	Pascack Brook at Brookside Ave at Rivervale NJ	ST	34	34	003
USGS	01378350	Tenakill Bk at Cresskill NJ	ST	34	34	003
USGS	01378352	Tenakill Brook at Grant Avenue at Cresskill NJ	ST	34	34	003
USGS	01378385	Tenakill Brook at Closter NJ	ST	34	34	003
USGS	01378387	Tenakill Bk at Old Closter Dock Rd at Closter NJ	ST	34	34	003
USGS	01378400	Dwars Kill at Anderson Ave at Alpine NJ	ST	34	34	003
USGS	01378410	Dwars Kill at Norwood NJ	ST	34	34	003
USGS	01378430	Norwood Brook at Norwood NJ	ST	34	34	003
USGS	01378450	Dorotockeys Run at Old Tappan NJ	ST	34	34	003
USGS	01378475	Dorotockeys Run at Harrington Park NJ	ST	34	34	003
USGS	0137847510	Dorotockeys Run at Closter Rd at Harrington Pk NJ	ST	34	34	003
USGS	01378476	Steinals Ditch at Lake Shore Drive at Haworth NJ	ST-DCH	34	34	003
USGS	01378477	Emerson Brook at Main Street at Emerson NJ	ST	34	34	003
USGS	01378500	Hackensack River at New Milford NJ	ST	34	34	003
USGS	01378501	Hackensack River below dam at New Milford NJ	ST	34	34	003
USGS	01378520	Hirshfeld Brook at New Milford NJ	ST	34	34	003
USGS	0137852050	Hirshfeld Brook at River Road at New Milford NJ	ST	34	34	003
USGS	01378522	Hackensack River at Oradell NJ	ST	34	34	003
USGS	01378530	French Bk at New Bridge NJ	ST	34	34	003
USGS	01378550	Van Saun Mill Brook at Oradell NJ	ST	34	34	003
USGS	01378552	Van Saun Mill Brook at River Edge NJ	ST	34	34	003
USGS	01378560	Coles Bk at Hackensack NJ	ST	34	34	003
USGS	01378567	Hackensack River at Teaneck NJ	ST	34	34	003
USGS	01378583	Overpeck Creek at Englewood NJ	ST	34	34	003
USGS	01378590	Metzler Brook at Englewood NJ	ST	34	34	003
USGS	0137859950	Teaneck Creek trib 6 at Hospital at Teaneck NJ	ST	34	34	003
USGS	0137859960	Teaneck Creek trib 6 abv Teaneck Rd at Teaneck NJ	ST	34	34	003
USGS	0137859980	Teaneck Creek at Sewer outfall at Teaneck NJ	ST	34	34	003
USGS	0137859990	Teaneck Creek at Middle School at Teaneck NJ	ST	34	34	003
USGS	01378600	Teaneck Creek at Fycke Lane at Teaneck NJ	ST	34	34	003
USGS	0137860050	Teaneck Creek trib 5 at footbridge at Teaneck NJ	ST	34	34	003
USGS	0137860080	Teaneck Creek trib 5 below Spring at Teaneck NJ	ST	34	34	003
USGS	01378601	Teaneck Creek trib 5 at Sandra Place at Teaneck NJ	ST	34	34	003
USGS	01378602	Teaneck Creek at Springside Ave at Teaneck NJ	ST	34	34	003
USGS	0137860390	Teaneck Creek trib 4 at Senior Cntr at Teaneck NJ	ST	34	34	003
USGS	01378604	Teaneck Creek at Trolley Bridge at Teaneck NJ	ST	34	34	003
USGS	01378606	Teaneck Creek at Glenpointe Centre at Teaneck NJ	ST	34	34	003
USGS	0137860610	Teaneck C tr 3 350 ft ds Teaneck Rd at Teaneck NJ	ST	34	34	003
USGS	0137860620	Teaneck Creek trib 3 at Trolley Line at Teaneck NJ	ST	34	34	003
USGS	0137860650	Teaneck Creek trib 2 at Glenpointe at Teaneck NJ	ST	34	34	003
USGS	0137860660	Teaneck Creek below trib 2 at Teaneck NJ	ST	34	34	003
USGS	01378607	Teaneck Creek trib 1 near Degraw Ave at Teaneck NJ	ST	34	34	003
USGS	01378608	Teaneck Creek at Degraw Ave at Teaneck NJ	ST	34	34	003
USGS	01378610	Overpeck Creek at Bergen Turnpike at Ridgefield NJ	ST	34	34	003
USGS	01378615	Wolf Creek at Ridgefield NJ	ST	34	34	003
USGS	01378660	Passaic River at Tempe Wick Rd near Mendham NJ	ST	34	34	027
USGS	01378670	Passaic River at Morristown National Hist Park NJ	ST	34	34	027
USGS	01378671	Passaic R abve Indian Grave Bk nr Bernardsville NJ	ST	34	34	035
USGS	01378676	Indian Grave Bk trib at Mendham Rd nr Mendham NJ	ST	34	34	000
USGS	01378680	Indian Grave Brook in Morristown Nat Hist Park NJ	ST	34	34	035
USGS	01378685	Indian Grave Brook near Bernardsville NJ	ST	34	34	035
USGS	01378690	Passaic River near Bernardsville NJ	ST	34	34	035
USGS	01378699	Passaic River at Osborn Mills NJ	ST	34	34	027
USGS	01378700	Passaic River at outlet of Osborn Pond NJ	ST	34	34	035
USGS	01378708	Penns Brook tributary at Basking Ridge NJ	ST	34	34	035
USGS	01378710	Penns Brook at Basking Ridge NJ	ST	34	34	035
USGS	01378720	Great Bk trib us of Spring Lake at Morristown NJ	ST	34	34	027
USGS	01378750	Great Bk at Green Village NJ	ST	34	34	027
USGS	01378760	Loantaka Brook near Morristown NJ	ST	34	34	027
USGS	01378770	Great Brook at Woodland Road at Green Village NJ	ST	34	34	027
USGS	01378775	WB Primrose BrookiIn Morristown Nat Hist Park NJ	ST	34	34	027
USGS	01378776	WB Primrose Bk at Jockey Holw Rd nr Morristown NJ	ST	34	34	027
USGS	01378778	EB Primrose Brook in Morristown Nat Hist Park NJ	ST	34	34	027
USGS	01378780	Primrose Bk at Morristown National Hist Park NJ	ST	34	34	027
USGS	01378800	Primrose Brook near New Vernon NJ	ST	34	34	027
USGS	01378850	Great Brook near Basking Ridge NJ	ST	34	34	035
USGS	01378855	Black Bk at Madison NJ	ST	34	34	027
USGS	01378895	Black Brook at Meyersville NJ	ST	34	34	027
USGS	01378900	Black Brook near Meyersville NJ	ST	34	34	027
USGS	01379000	Passaic River near Millington NJ	ST	34	34	035
USGS	01379010	Passaic River at Valley Road near Millington NJ	ST	34	34	027
USGS	01379100	Dead R at Martinsville Rd at Liberty Corner NJ	ST	34	34	035
USGS	01379102	Dead River at Liberty Corner NJ	ST	34	34	035
USGS	01379150	Harrisons Bk at Liberty Corner NJ	ST	34	34	035
USGS	01379160	Harrisons Brook tributary near Lyons NJ	ST	34	34	035
USGS	01379170	Harrisons Bk at mouth at Liberty Corner NJ	ST	34	34	035
USGS	01379175	Dead River at power line near Liberty Corner NJ	ST	34	34	035
USGS	01379180	Dead R at Dead River Rd near Millington NJ	ST	34	34	035
USGS	01379195	Pound Brook near Mount Bethel NJ	ST	34	34	035
USGS	01379200	Dead River near Millington NJ	ST	34	34	035
USGS	01379240	Passaic R at Mt Bethel NJ	ST	34	34	035
USGS	01379260	Corys Bk near Smalleytown NJ	ST	34	34	035
USGS	01379280	Passaic River trib 3 at Passaic Ave at Stirling NJ	ST	34	34	027
USGS	01379300	Passaic River at Stirling NJ	ST	34	34	027
USGS	01379310	Passaic River trib 2 at Smalleytown NJ	ST	34	34	035
USGS	01379340	Passaic R at Berkeley Heights NJ	ST	34	34	039
USGS	01379400	Passaic River at New Providence NJ	ST	34	34	039
USGS	01379450	Passaic River at South Street at Oakwood Park NJ	ST	34	34	039
USGS	01379490	Passaic River tributary at Summit NJ	ST	34	34	039
USGS	01379500	Passaic River near Chatham NJ	ST	34	34	027
USGS	01379502	Passaic R at Watchung Ave at Chatham NJ	ST	34	34	027
USGS	01379504	Passaic River at Summit Avenue at Chatham NJ	ST	34	34	027
USGS	01379508	Passaic River at NJ Route 24 near Summit NJ	ST	34	34	013
USGS	01379520	Cub Brook at Northfield NJ	ST	34	34	013
USGS	01379525	Canoe Brook near Millburn NJ	ST	34	34	013
USGS	01379530	Canoe Brook near Summit NJ	ST	34	34	013
USGS	01379550	Passaic R at Lower Chatham Bridge nr Chatham NJ	ST	34	34	027
USGS	01379555	Spring Garden Brook at Madison NJ	ST	34	34	027
USGS	01379560	Passaic River at Florham Park NJ	ST	34	34	027
USGS	01379570	Passaic R at Hanover NJ	ST	34	34	027
USGS	01379580	Passaic River near Hanover Neck NJ	ST	34	34	027
USGS	01379590	North Branch Foulertons Brook at Roseland NJ	ST	34	34	013
USGS	01379600	Passaic River at I-280 EB near Hanover Neck NJ	ST	34	34	027
USGS	01379615	Russia Brook at Russia NJ	ST	34	34	027
USGS	01379620	Russia Bk at Russia Rd at Milton NJ	ST	34	34	027
USGS	01379630	Russia Brook trib at Milton NJ	ST	34	34	027
USGS	01379650	Rockaway R at Oak Ridge Lk at Woodstock NJ	ST	34	34	027
USGS	01379660	Rockaway R at Longwood Lake at Longwood Valley NJ	ST	34	34	027
USGS	01379680	Rockaway R at Longwood Valley NJ	ST	34	34	027
USGS	01379690	Rockaway River near Rt 15, at Berkshire Valley NJ	ST	34	34	027
USGS	01379695	Rockaway R tr 9 near Rt 15 at Berkshire Valley NJ	ST	34	34	027
USGS	01379697	Rockaway R tr9 near mouth at Berkshire Valley NJ	ST	34	34	027
USGS	01379699	Rockaway River at NJ Rt 15 at Berkshire Valley NJ	ST	34	34	027
USGS	01379700	Rockaway River at Berkshire Valley NJ	ST	34	34	027
USGS	01379705	Rockaway R trib 1 near Berkshire Valley NJ	ST	34	34	027
USGS	01379710	Rockaway River near Wharton NJ	ST	34	34	027
USGS	01379730	Stephens Bk at Wharton NJ	ST	34	34	027
USGS	01379735	Rockaway River below Stephens Bk at Wharton NJ	ST	34	34	027
USGS	01379740	Rockaway R at W Central Ave at Dover NJ	ST	34	34	027
USGS	01379750	Rockaway R at Dover NJ	ST	34	34	027
USGS	01379760	Green Pd Bk at 24th Ave at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379769	Burnt Meadow Bk at mouth at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379770	Green Pd Bk bl Burnt MW Bk at Picatinny Ars. NJ	ST	34	34	027
USGS	01379773	Green Pond Brook at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379780	Green Pond Bk blw Picatinny Lk at Picatinny Ars NJ	ST	34	34	027
USGS	01379781	Green Pd Br at 9th St at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379782	Green Pd Bk at Farley Rd at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379784	Bear Swamp Bk at 6th St at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379785	Bear Swamp Bk at 3rd St at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379786	Bear Swamp Bk at 2nd St at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379787	Bear Swamp Bk at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379788	Green Pd Bk bl STP at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379789	Green Pd Bk at RR Bdg at Picatinny Arsenal NJ	ST	34	34	027
USGS	01379790	Green Pond Brook at Wharton NJ	ST	34	34	027
USGS	01379792	Green Pond Brook at Parker Road at Wharton NJ	ST	34	34	027
USGS	01379795	Green Pond Bk at I-80 W exit 34 ramp at Wharton NJ	ST	34	34	027
USGS	01379800	Green Pond Brook at Dover NJ	ST	34	34	027
USGS	01379805	Rockaway River above Dover well field at Dover NJ	ST	34	34	027
USGS	01379807	Rockaway R at Dover well field at Dover NJ	ST	34	34	027
USGS	01379808	Rockaway River below Dover well field at Dover NJ	ST	34	34	027
USGS	01379809	Rockaway R ab Jackson Bk at Dover NJ	ST	34	34	027
USGS	01379813	Jackson Brook at Mine Hill NJ	ST	34	34	000
USGS	01379820	Jackson Bk at mouth at Dover NJ	ST	34	34	027
USGS	01379845	Rockaway River at Warren Street at Dover NJ	ST	34	34	027
USGS	01379850	Rockaway R at Bergen St at Dover NJ	ST	34	34	027
USGS	01379853	Rockaway River at Blackwell St at Dover NJ	ST	34	34	027
USGS	01379855	Rockaway R at Rockaway Rd at Randolph NJ	ST	34	34	027
USGS	01379864	Mill Brook trib upstrm Millbrook Ave near Dover NJ	ST	34	34	027
USGS	01379868	Mill Brook at Route 10 at Victory Gardens NJ	ST	34	34	027
USGS	01379870	Mill Brook at Randolph NJ	ST	34	34	027
USGS	01379875	Foxs Pond outlet at Rockaway NJ	ST	34	34	027
USGS	01379880	Rockaway River at Rockaway NJ	ST	34	34	027
USGS	01380000	Beaver Brook at outlet of Splitrock Reservoir NJ	ST	34	34	027
USGS	01380010	Beaver Brook at Meriden NJ	ST	34	34	027
USGS	01380015	Beaver Bk trib 3 at Meriden NJ	ST	34	34	027
USGS	01380020	Beaver Bk trib 2 at Ford Rd at Beach Glen NJ	ST	34	34	027
USGS	01380050	Hibernia Bk at out of lake Telemark NJ	ST	34	34	027
USGS	01380075	Hibernia Bk at Beach Glen NJ	ST	34	34	027
USGS	01380090	White Meadow Brook near Denville NJ	ST	34	34	027
USGS	01380095	Beaver Bk trib 1 near Denville NJ	ST	34	34	027
USGS	01380098	Beaver Brook at Morris Ave at Denville NJ	ST	34	34	027
USGS	01380100	Beaver Brook at Rockaway NJ	ST	34	34	027
USGS	01380105	Rockaway River at I-80 at Denville NJ	ST	34	34	027
USGS	01380110	Rockaway River at Savage Ave at Denville NJ	ST	34	34	027
USGS	01380116	Rockaway R at Diamond Spring Rd at Denville NJ	ST	34	34	027
USGS	01380120	Rockaway R ab Den Bk at Denville NJ	ST	34	34	027
USGS	01380125	Den Brook at Mt Pleasant Turnpike at Union Hill NJ	ST	34	34	027
USGS	01380133	Den Brook at Denville NJ	ST	34	34	027
USGS	01380135	Rockaway R at Pocono Rd at Denville NJ	ST	34	34	027
USGS	0138013550	Rockaway River trib 3 near Rockaway Valley NJ	ST	34	34	027
USGS	01380140	Rockaway R trib 3 at Denville NJ	ST	34	34	027
USGS	01380145	Rockaway R at Bush Rd at Denville NJ	ST	34	34	027
USGS	01380270	Stony Bk tr at inlet to Tayltwn Re at Bk Valley NJ	ST	34	34	027
USGS	01380290	Stony Brook near Taylortown NJ	ST	34	34	027
USGS	01380295	Stony Brook trib near Lake Juliet NJ	ST	34	34	027
USGS	01380300	Stony Bk near Rockaway Valley NJ	ST	34	34	027
USGS	01380310	Dixon Pond outlet Stream at Boonton NJ	ST	34	34	027
USGS	01380320	Stony Brook at Boonton NJ	ST	34	34	027
USGS	01380325	Rockaway R trib 7 at Powerville NJ	ST	34	34	027
USGS	01380330	Griffith Pond outlet at Powerville NJ	ST	34	34	027
USGS	01380335	Rockaway River at North Main St at Powerville NJ	ST	34	34	027
USGS	01380340	Hood Pond outlet at Powerville NJ	ST	34	34	027
USGS	01380350	Rockaway R trib 2 at Powerville NJ	ST	34	34	027
USGS	01380450	Rockaway River at Main Street at Boonton NJ	ST	34	34	027
USGS	01380500	Rockaway River above Reservoir at Boonton NJ	ST	34	34	027
USGS	01381000	Rockaway River below Reservoir at Boonton NJ	ST	34	34	027
USGS	01381050	Crooked Brook near Towaco NJ	ST	34	34	027
USGS	01381090	Crooked Brook at Vista Road at Montville NJ	ST	34	34	027
USGS	01381150	Crooked Bk near Boonton NJ	ST	34	34	027
USGS	01381200	Rockaway River at Pine Brook NJ	ST	34	34	027
USGS	01381235	Harmony Brook below reservoir at Brookside NJ	ST	34	34	027
USGS	01381240	Harmony Bk at Brookside NJ	ST	34	34	027
USGS	01381260	Dismal Brook at Mt Pleasant Rd at Mount Freedom NJ	ST	34	34	027
USGS	01381280	Whippany R at Tingley Rd at Brookside NJ	ST	34	34	027
USGS	01381290	Whippany River tributary near Brookside NJ	ST	34	34	027
USGS	01381295	Whippany R ds Tingley Rd near Brookside NJ	ST	34	34	027
USGS	01381300	Whippany River near Brookside NJ	ST	34	34	027
USGS	01381330	Whippany R at Whitehead Rd at Washington Val NJ	ST	34	34	027
USGS	01381350	Whippany R at Wash Val Rd at Washington Val NJ	ST	34	34	027
USGS	01381400	Whippany River near Morristown NJ	ST	34	34	027
USGS	01381405	Whippany R bl Sussex Av near Morristown NJ	ST	34	34	027
USGS	01381440	Whippany River at Lake Valley Rd near Morristown N	ST	34	34	027
USGS	01381470	Jaquis Brook at Greystone Park State Hosp NJ	ST	34	34	027
USGS	01381480	Watnong Brook at Central Ave at Morris Plains NJ	ST	34	34	027
USGS	01381490	Watnong Brook at Morris Plains NJ	ST	34	34	027
USGS	01381494	Whippany River at Speedwell Lake at Morristown NJ	ST	34	34	027
USGS	01381495	Whippany River at Speedwell Ave at Morristown NJ	ST	34	34	027
USGS	01381496	Whippany River at Lake Pocahontas at Morristown NJ	ST	34	34	027
USGS	01381497	Whippany River at King Blvd at Morristown NJ	ST	34	34	027
USGS	01381498	Whippany River at Ridgedale Ave at Morristown NJ	ST	34	34	027
USGS	01381499	Whippany River trib 3 at Morristown NJ	ST	34	34	027
USGS	01381500	Whippany River at Morristown NJ	ST	34	34	027
USGS	01381501	Whippany River ds Morristwn STP at Morristown NJ	ST	34	34	027
USGS	01381505	Whippany R tr4 at Horse Hill Rd at Cedar Knolls NJ	ST	34	34	027
USGS	01381510	Whippany R tr 5 at Boulevard Rd at Cedar Knolls NJ	ST	34	34	027
USGS	01381515	Whippany River at Malapardis NJ	ST	34	34	027
USGS	01381520	Whippany R at Cedar Knolls NJ	ST	34	34	027
USGS	01381530	Whippany River near Birch Hills, NJ	ST	34	34	027
USGS	01381540	Whippany River above Malapardis Bk at Whippany NJ	ST	34	34	027
USGS	01381546	Malapardis Brook at I-287 at Malapardis NJ	ST	34	34	027
USGS	01381548	Malapardis Brook at Route 10 at Whippany NJ	ST	34	34	027
USGS	01381550	Malapardis Brook at Whippany NJ	ST	34	34	027
USGS	01381555	Whippany R at Whippany NJ	ST	34	34	027
USGS	01381560	Whippany River 1.0 mi us Black Bk at Whippany NJ	ST	34	34	027
USGS	01381580	Black Brook near Whippany NJ	ST	34	34	027
USGS	01381600	Whippany River near Whippany NJ	ST	34	34	027
USGS	01381605	Whippany River near Hanover NJ	ST	34	34	027
USGS	01381640	Whippany River us Troy Bk at Hanover Neck NJ	ST	34	34	027
USGS	01381660	Troy Brook at Lake Drive at Mountain Lakes NJ	ST	34	34	027
USGS	01381700	Troy Brook at Troy Hills NJ	ST	34	34	027
USGS	01381720	West Brook near Whippany NJ	ST	34	34	027
USGS	01381750	West Brook at Troy Hills NJ	ST	34	34	027
USGS	01381790	Troy Brook at Hanover Neck NJ	ST	34	34	027
USGS	01381800	Whippany River near Pine Brook NJ	ST	34	34	027
USGS	01381830	Pine Brook at Passaic Ave at West Caldwell NJ	ST	34	34	013
USGS	01381900	Passaic River at Pine Brook NJ	ST	34	34	027
USGS	01381940	Passaic R at Horse Neck Bridge near Pine Bk NJ	ST	34	34	027
USGS	01381950	Passaic R at Towaco NJ	ST	34	34	027
USGS	01381980	Passaic R near Mountain View NJ	ST	34	34	027
USGS	01382000	Passaic River at Two Bridges NJ	ST	34	34	013
USGS	01382001	Passaic And Pompton (X100) Rs at Two Bridges NJ	ST	34	34	027
USGS	01382050	Pequannock R near Stockholm NJ	ST	34	34	037
USGS	01382090	Pacock Bk near Highland Lakes NJ	ST	34	34	037
USGS	01382170	Pequannock River at NJ Route 23 near Oak Ridge NJ	ST	34	34	031
USGS	01382210	Pequannock River at Oak Ridge NJ	ST	34	34	027
USGS	01382270	Pequannock River at NJ Route 23 at Newfoundland NJ	ST	34	34	031
USGS	01382278	Mossmans Brook tributary near Uttertown NJ	ST	34	34	031
USGS	01382280	Mossmans Brook near Uttertown NJ	ST	34	34	031
USGS	01382310	Clinton Brook at La Rue Road at Newfoundland NJ	ST	34	34	031
USGS	01382320	Pequannock R below Clinton Bk nr Newfoundland NJ	ST	34	34	027
USGS	01382360	Kanouse Bk at Newfoundland NJ	ST	34	34	031
USGS	01382381	Pequannock River at Charlotteburg NJ	ST	34	34	031
USGS	01382385	Pequannock River at Green Pond Junction NJ	ST	34	34	031
USGS	01382410	Macopin River at Echo Lake NJ	ST	34	34	031
USGS	01382430	Mathews Brook diversion near Macopin NJ	ST	34	34	031
USGS	01382450	Macopin R at Macopin Re NJ	ST	34	34	031
USGS	01382500	Pequannock River at Macopin Intake Dam NJ	ST	34	34	031
USGS	01382550	Pequannock River trib 1 at Kinnelon NJ	ST	34	34	027
USGS	01382650	Pequannock River at Route 511 at Butler NJ	ST	34	34	027
USGS	01382700	Stone House Brook at Kinnelon NJ	ST	34	34	027
USGS	01382720	Stone House Brook at Butler NJ	ST	34	34	027
USGS	01382770	Pequannock River at Bloomingdale NJ	ST	34	34	031
USGS	01382800	Pequannock River at Riverdale NJ	ST	34	34	027
USGS	01382830	Belcher C at Dockerty Hollow Rd nr West Milford NJ	ST	34	34	031
USGS	01382870	Belcher C at Stowaway Road at W Milford NJ	ST	34	34	031
USGS	01382880	Belcher Creek trib at West Milford NJ	ST	34	34	031
USGS	01382890	Belcher C at West Milford NJ	ST	34	34	031
USGS	01382910	Morsetown Bk at West Milford NJ	ST	34	34	031
USGS	01382960	Green Brook near West Milford NJ	ST	34	34	031
USGS	01382990	Cooley Bk near West Milford NJ	ST	34	34	031
USGS	01382994	Belcher C near West Milford NJ	ST	34	34	031
USGS	0138348905	GREENWOOD LAKE AT NY-NJ STATE LINE NR GREENWOOD LA	ST	36	36	071
USGS	01383500	Wanaque River at Awosting NJ	ST	34	34	031
USGS	01383505	Wanaque River near Awosting NJ	ST	34	34	031
USGS	0138351005	JENNINGS CREEK AT NY-NJ STATE LINE NR GREENWOOD LA	ST	36	36	071
USGS	01383555	Hewitt Brook tributry at CR511 near Awosting NJ	ST	34	34	000
USGS	01383600	Hewitt Brook at Hewitt NJ	ST	34	34	031
USGS	01384000	Wanaque River at Monks NJ	ST	34	34	031
USGS	01384486	STERLING LAKE OUTLET AT LAKEVILLE NY	ST	36	36	071
USGS	01384491	RINGWOOD CREEK BELOW STERLING FOREST LK OUTLET	ST	36	36	071
USGS	0138449205	SUMMIT BROOK AT MOUTH AT EAGLE VALLEY NY	ST	36	36	071
USGS	0138449305	RINGWOOD CREEK AT NY-NJ STATE LINE AT EAGLE VALLEY	ST	36	36	071
USGS	01384495	Ringwood Creek near Skylands NJ	ST	34	34	031
USGS	01384500	Ringwood Creek near Wanaque NJ	ST	34	34	031
USGS	01385000	Cupsaw Bk near Wanaque NJ	ST	34	34	031
USGS	01385050	Cupsaw Brook tributary near Wanaque NJ	ST	34	34	031
USGS	01385490	Erskine Bk at Skyline Dr at Erskine NJ	ST	34	34	031
USGS	01385500	Erskine Brook near Wanaque NJ	ST	34	34	031
USGS	01385800	West Brook near Upper Macopin NJ	ST	34	34	031
USGS	01386000	West Brook near Wanaque NJ	ST	34	34	031
USGS	01386350	Blue Mine Brook at Snake Den Road near Wanaque NJ	ST	34	34	000
USGS	01386500	Blue Mine Brook near Wanaque NJ	ST	34	34	031
USGS	01387000	Wanaque River at Wanaque NJ	ST	34	34	031
USGS	01387002	Green Swamp Brook tributary near Wanaque NJ	ST	34	34	000
USGS	01387008	Meadow Brook at Warren-Hagstrom Blvd at Wanaque NJ	ST	34	34	031
USGS	01387010	Wanaque R at Highland Ave at Wanaque NJ	ST	34	34	031
USGS	01387014	Wanaque R at Wanaque Ave at Pompton Lakes NJ	ST	34	34	031
USGS	01387019	Posts Brook above Wanaque diversion nr Wanaque NJ	ST	34	34	031
USGS	01387021	Posts Brook below Wanaque diversion nr Wanaque NJ	ST	34	34	031
USGS	01387023	Posts Bk trib at mouth near Wanaque NJ	ST	34	34	031
USGS	01387025	Posts Bk at inlet to Lk Iosco near Wanaque NJ	ST	34	34	031
USGS	01387035	Posts Bk at Pompton Lakes NJ	ST	34	34	031
USGS	01387040	Wanaque R at Riverdale NJ	ST	34	34	031
USGS	01387041	Wanaque River at Pompton Lakes NJ	ST	34	34	031
USGS	01387042	Pequannock River at Pompton Lakes NJ	ST	34	34	031
USGS	01387095	RAMAPO R AT MARY H HARRIMAN MEM PK AT HARRIMAN NY	ST	36	36	071
USGS	01387100	RAMAPO RIVER AT HARRIMAN NY	ST	36	36	071
USGS	01387125	RAMAPO RIVER AT NEWBERG JUNCTION NY	ST	36	36	071
USGS	01387135	RAMAPO RIVER AT ARDEN NY	ST	36	36	071
USGS	01387150	ARDEN BROOK AT ARDEN NY	ST	36	36	071
USGS	01387200	MOMBASHA LAKE OUTLET AT SOUTHFIELDS NY	ST	36	36	071
USGS	01387210	RAMAPO RIVER NEAR SOUTHFIELDS NY	ST	36	36	071
USGS	01387225	INDIAN KILL NEAR SOUTHFIELDS NY	ST	36	36	071
USGS	01387240	RAMAPO RIVER AT TUXEDO PARK NY	ST	36	36	071
USGS	01387245	RAMAPO RIVER NEAR TUXEDO PARK NY	ST	36	36	087
USGS	01387250	RAMAPO RIVER AT SLOATSBURG NY	ST	36	36	087
USGS	0138725103	RAMAPO RIVER ABOVE STONY BROOK AT SLOATSBURG NY	ST	36	36	087
USGS	0138725701	LAKE KANAWAUKE AT DAM NR TUXEDO PARK NY	ST	36	36	087
USGS	0138726305	WHITNEY BROOK AT MOUTH NEAR TUXEDO PARK NY	ST	36	36	087
USGS	0138726801	LAKE SEBAGO AT DAM NEAR TUXEDO PARK NY	ST	36	36	087
USGS	0138727105	DIAMOND CREEK AT MOUTH NEAR TUXEDO PARK NY	ST	36	36	087
USGS	0138727303	STONY BROOK ABOVE PINE MEADOW BROOK NR TUXEDO PARK	ST	36	36	087
USGS	0138727805	PINE MEADOW BROOK AT MOUTH NEAR TUXEDO PARK NY	ST	36	36	087
USGS	0138727808	STONY BROOK BELOW PINE MEADOW BROOK NR TUXEDO PARK	ST	36	36	087
USGS	0138728205	SPRING BROOK AT MOUTH NEAR SLOATSBURG NY	ST	36	36	087
